the_geom,INITIALS,SCHOOLDIST,BORO,CREAT_DATE,EDIT_DATE,BORO_NUM,Shape_Leng,Shape_Area,REMARKS,DBN,ESID_NO,Label,ZONED_DIST,X_Centroid,Y_Centroid
"MULTIPOLYGON (((-73.85149329899902 40.885776870877336, -73.85237136281063 40.88439851379162, -73.85510376212211 40.885271351651234, -73.85549661891537 40.88456625856939, -73.85588386686146 40.883861715061485, -73.85876062066315 40.88477750984455, -73.85916177793428 40.88407182898936, -73.85955430559098 40.88337006216442, -73.85994111436419 40.88266434286234, -73.86032835068731 40.881959829815194, -73.86070111774305 40.881249218980514, -73.86110118585502 40.8805454385968, -73.86391516838013 40.88142411882043, -73.86398941727069 40.88143823588824, -73.86356036476774 40.88222606145699, -73.86280342005462 40.883574382497734, -73.86241598129934 40.88428139830193, -73.86202897706391 40.884986620959815, -73.861639459706 40.88569258687927, -73.86124783788203 40.8863964865124, -73.86086181607864 40.88709673583412, -73.86045233814502 40.887803457047326, -73.86008035600834 40.88851144658967, -73.85968348823003 40.889222736103704, -73.8593010975685 40.88992422681275, -73.85890824543262 40.89063106129134, -73.85851807916318 40.89133736627057, -73.8581272636905 40.89204384004432, -73.85773180454078 40.89275399884128, -73.85736281728975 40.89341143851312, -73.85695619401605 40.89416793761756, -73.85656121849557 40.89487296019047, -73.85615983236869 40.895597378540415, -73.85524863021367 40.89725145742289, -73.85434699276482 40.89696262744397, -73.85350971747187 40.89669586195373, -73.8526066698048 40.896407583595426, -73.85238337682215 40.896333098193594, -73.85249772820963 40.896108609454245, -73.8531354527706 40.89492209633812, -73.85296683896591 40.89460439758087, -73.85259146220972 40.89361681526205, -73.8524181442996 40.893165054176784, -73.85234458211654 40.89297332772736, -73.8522160811044 40.892652311043506, -73.8518294840199 40.891629781776565, -73.85174224310254 40.89135306756128, -73.85237322040521 40.89021421158344, -73.8494882107651 40.88929500619706, -73.84988017436447 40.88858658159219, -73.85027166063664 40.887880838163305, -73.85105815752593 40.8864685504502, -73.85149329899902 40.885776870877336)))",DMH,11,BX,7/31/2001,,2,17082.2102817,10053308.5111,,11X021,627,21,11,,
"MULTIPOLYGON (((-73.84809829947169 40.90237647486075, -73.84761904449067 40.902161131753466, -73.8474837430149 40.902101044089804, -73.84735654195427 40.902027864686836, -73.84724061975969 40.901942633344916, -73.84713864354185 40.901846777021326, -73.8470534084031 40.90174299143982, -73.84698588244106 40.901633105878865, -73.84693698529969 40.9015200301286, -73.84671667597664 40.900836792134086, -73.84607999616404 40.899248219240285, -73.84510464568099 40.89668987875441, -73.84462166773069 40.895428631023755, -73.84365504260455 40.8929063255167, -73.8427436091808 40.890519330084196, -73.84260758922596 40.89016307432178, -73.84349765536011 40.88996858190666, -73.84437977942069 40.88977357650479, -73.8452322509806 40.889550672327886, -73.84590568661889 40.88974136908937, -73.84665457769923 40.88839061857905, -73.8494882107651 40.88929500619706, -73.85237322040521 40.89021421158344, -73.85174224310254 40.89135306756128, -73.8518294840199 40.891629781776565, -73.8522160811044 40.892652311043506, -73.85234458211654 40.89297332772736, -73.8524181442996 40.893165054176784, -73.85259146220972 40.89361681526205, -73.85296683896591 40.89460439758087, -73.8531354527706 40.89492209633812, -73.85249772820963 40.896108609454245, -73.85238337682215 40.896333098193594, -73.8526066698048 40.896407583595426, -73.85350971747187 40.89669586195373, -73.85434699276482 40.89696262744397, -73.85524863021367 40.89725145742289, -73.8542988274041 40.898449654678, -73.85300366256844 40.8999916241634, -73.85287399075666 40.900174835240584, -73.85278190464633 40.90024723208481, -73.85267046762999 40.90031061012018, -73.85254210041235 40.90036083735718, -73.8524011544539 40.90039440741259, -73.8522535570925 40.90040898656602, -73.85210597961117 40.900403934989356, -73.8519649352085 40.90038032360635, -73.85183583001836 40.9003407167555, -73.85223213608703 40.89964008031777, -73.85210165837904 40.899665072650876, -73.85179492069506 40.8995249551381, -73.85147194278034 40.899934860882595, -73.85115713528359 40.89979105561993, -73.85096870947999 40.90002499604299, -73.84984240356494 40.89985024086187, -73.84978790177927 40.89992846946253, -73.84810382512144 40.902097416021476, -73.84804378012697 40.90217807597017, -73.8487142268945 40.902486498896, -73.84936556844927 40.90250164761403, -73.84973393953372 40.902669920490105, -73.84956872393988 40.90287958072482, -73.84955009656602 40.903044959481434, -73.84809829947169 40.90237647486075)))",DMH,11,BX,7/31/2001,4/30/08,2,14599.1013205,10180459.1527,,11X087,628,87,11,,
"MULTIPOLYGON (((-73.90773918078602 40.82649218696074, -73.90793098136574 40.825995565248434, -73.90821187513698 40.82531366188351, -73.90991777755784 40.825848902047944, -73.91084474642336 40.82421294887838, -73.91130971339629 40.82484854825645, -73.91192435276112 40.825049758289204, -73.91316674505465 40.82545645477203, -73.9128908818643 40.826007071034944, -73.91217591605505 40.82742724377853, -73.9118643026366 40.8278100318328, -73.91169430029713 40.82775873562338, -73.90928614102927 40.82698961423564, -73.90773918078602 40.82649218696074)))",JG,9,BX,8/1/2001,11/21/2014,2,4692.34647075,984600.099474,,09X004,648,4,9,,
"MULTIPOLYGON (((-73.89696589152109 40.83434214590227, -73.8963019996068 40.833543218002404, -73.89675381665798 40.83332160620645, -73.89801211669082 40.83273437824766, -73.899020424958 40.83200125371616, -73.89884262719059 40.8317508957693, -73.89868726193093 40.83083828720729, -73.89862661933516 40.83050533895911, -73.89879391508669 40.83010464878534, -73.89893957552374 40.83001900581523, -73.8997049014093 40.830617861005265, -73.89973112314725 40.83080600766864, -73.90042854274566 40.82915069994168, -73.9009351069726 40.82792810121602, -73.90205539174303 40.8281975951275, -73.90275375640977 40.82652137434361, -73.90352222921592 40.82669743655366, -73.9042929009521 40.82691918468816, -73.90507951149581 40.82711428634056, -73.90490876418527 40.827277551123764, -73.90606933799918 40.82802286516209, -73.90629449683469 40.82817575402425, -73.90596307464963 40.82845803782543, -73.90553116815556 40.82910413260964, -73.90450621963205 40.83062496349409, -73.90343501492988 40.83221638086826, -73.90186317393491 40.83171935863966, -73.90056494904988 40.83361603961787, -73.90018333240882 40.83419155826557, -73.89899877686786 40.83389136446582, -73.8984530493173 40.83472024101621, -73.89696589152109 40.83434214590227)))",DMH,9,BX,8/1/2001,8/28/2001,2,10287.7060627,3245666.39837,,09X063,649,63,9,,
"MULTIPOLYGON (((-73.90553116815556 40.82910413260964, -73.90596307464963 40.82845803782543, -73.90629449683469 40.82817575402425, -73.90703121222107 40.82827955233934, -73.9072275705605 40.82778324021187, -73.9076471981019 40.8266954966476, -73.90773918078602 40.82649218696074, -73.90928614102927 40.82698961423564, -73.91169430029713 40.82775873562338, -73.9118643026366 40.8278100318328, -73.91162741125652 40.828290316056446, -73.91164260773944 40.82842532983385, -73.91163979476914 40.828561869868544, -73.91161872534579 40.82869782857726, -73.9115797468319 40.8288311350542, -73.91152369989605 40.82895980277256, -73.91138917952082 40.829138204684135, -73.91049013254114 40.830737332011815, -73.91049010877444 40.83073737341614, -73.90963596109275 40.8322580062742, -73.90869131264881 40.83393834678317, -73.90734619838341 40.83347978089532, -73.9070743399783 40.83343052122673, -73.9059145333078 40.833055290242214, -73.90505131091416 40.83270762797173, -73.90583976493781 40.831058981937474, -73.90450621963205 40.83062496349409, -73.90553116815556 40.82910413260964)))",DMH,9,BX,8/1/2001,8/28/2001,2,7746.92061077,3180064.90942,,09X132,650,132,9,,
"MULTIPOLYGON (((-73.92353324716446 40.83576565543925, -73.92399049242839 40.835052319264, -73.92414918177134 40.834828587859164, -73.92439355156563 40.83448402735813, -73.92502907276608 40.83327260445813, -73.92537540065712 40.832628095527745, -73.92642499757154 40.83142092138255, -73.92679640282932 40.83104532686278, -73.9272631659868 40.83056488306623, -73.92856638704522 40.830145735604596, -73.92857188388179 40.83014396773561, -73.92914703296277 40.8300657363274, -73.93008759446933 40.829957383383835, -73.9302594669298 40.829928689631075, -73.93042837423737 40.82988975522527, -73.93059273907376 40.829840885265426, -73.93075109125438 40.829782574583696, -73.93096067952833 40.82966884152891, -73.93105930678031 40.82967705013685, -73.93111567539677 40.829783053952475, -73.93071173829158 40.83057330258141, -73.93153253706363 40.830848759152616, -73.93171241465173 40.83089814047718, -73.93193692737289 40.83095981613372, -73.93216499654153 40.83101238632659, -73.93223087589358 40.831025491238634, -73.9323728677606 40.83106158537964, -73.93268378479488 40.8311482958322, -73.93287620897483 40.83116236566014, -73.93322926578725 40.83119767189924, -73.93349960871765 40.83126456107343, -73.93363759430062 40.83244681724564, -73.93368305516108 40.83293797765588, -73.93336710224868 40.834275934826096, -73.93311094380454 40.83535867414929, -73.93173771535085 40.83489099570453, -73.93122097225701 40.83475053486789, -73.93097205490221 40.83469095217914, -73.9303551268863 40.834504710200534, -73.92938006053063 40.83466996129659, -73.92853694617017 40.83441772686663, -73.92861015456654 40.83453105609029, -73.92899515934559 40.834655044056404, -73.92882479382085 40.83495792837153, -73.92877249243158 40.83494108527026, -73.92861118289117 40.835191298335964, -73.92854854777575 40.835302650940534, -73.92823363912456 40.83520043008226, -73.92817464293294 40.835305312717374, -73.92847113313128 40.83540155530953, -73.92831107447121 40.83568610450883, -73.92801458540698 40.83558985931541, -73.92785887340227 40.83562060819274, -73.92699376384893 40.83533187868024, -73.9261078758782 40.83662500939874, -73.9251667483884 40.83630571772312, -73.924297145016 40.83601974768838, -73.92353324716446 40.83576565543925)))",DMH,9,BX,8/1/2001,8/28/2001,2,8982.32549223,3989770.70217,,09X073,652,73,9,,
"MULTIPOLYGON (((-73.90056610878162 40.836592508301045, -73.90119753891095 40.83553913061123, -73.9012197610912 40.8355016296427, -73.90120707234833 40.835410713854685, -73.9011607197649 40.83539910999011, -73.89963414959547 40.83501622285457, -73.8984530493173 40.83472024101621, -73.89899877686786 40.83389136446582, -73.90018333240882 40.83419155826557, -73.90056494904988 40.83361603961787, -73.90186317393491 40.83171935863966, -73.90343501492988 40.83221638086826, -73.90450621963205 40.83062496349409, -73.90583976493781 40.831058981937474, -73.90505131091416 40.83270762797173, -73.9059145333078 40.833055290242214, -73.90463043862458 40.83533994599608, -73.90446962460292 40.835402603148985, -73.9040910624299 40.83607789116307, -73.90415869009274 40.8361805746436, -73.90400654289878 40.836228659806444, -73.90329587255823 40.83749632892137, -73.90333881860475 40.837642464001775, -73.90196742544644 40.83717132979952, -73.90117493640571 40.83819811736812, -73.90130012828831 40.83782266870845, -73.90098454221683 40.83768282413851, -73.90082810075164 40.83788551404024, -73.9001249812761 40.83756147105145, -73.89996995812227 40.837659139143746, -73.90056610878162 40.836592508301045)))",DMH,9,BX,8/1/2001,8/28/2001,2,8959.20166556,2504426.91021,,09X110,658,110,9,,
"MULTIPOLYGON (((-73.90895464358843 40.83815964014442, -73.90901826413418 40.83794482337206, -73.90910092158087 40.83773351557939, -73.90920204423044 40.83752716603257, -73.90927061442436 40.83741171347529, -73.90932083574621 40.837327133787845, -73.90916255882891 40.83696459613979, -73.90798077207927 40.837178094048504, -73.90802746742618 40.83695203538987, -73.90957300014026 40.83418790211733, -73.90869131264881 40.83393834678317, -73.90963596109275 40.8322580062742, -73.91049010877444 40.83073737341614, -73.9113838355963 40.830988528221816, -73.91239510461058 40.83093631571421, -73.91239545302317 40.830936420436274, -73.91288321911662 40.83107545985816, -73.91294356354162 40.83109266345866, -73.91325191563895 40.83118056980894, -73.91327900487984 40.83118829211605, -73.91368088664727 40.83226358645381, -73.91407880660486 40.833286179286034, -73.91497028887417 40.833587860052575, -73.91585727001993 40.83383827176965, -73.91502572993869 40.835266854011735, -73.91538539245727 40.8354120989324, -73.91647433448627 40.83577903063779, -73.91587067527911 40.83639359317953, -73.91531596682172 40.83694742356283, -73.91477300641715 40.83751410077204, -73.91423754112574 40.83810879511873, -73.91383125926671 40.83863904547809, -73.9137710497256 40.83872164756536, -73.9137137273094 40.838808934805634, -73.91313156384793 40.83981054003024, -73.91277823165426 40.84069106429952, -73.91269769219967 40.840930129350774, -73.91251542964373 40.840879707896164, -73.91151477486949 40.840602871236285, -73.91002701400078 40.840176966260586, -73.90916367064045 40.83993659622123, -73.90906257432415 40.83994747563899, -73.90898551039004 40.83969092715532, -73.90892870436937 40.839430378544996, -73.90889265214322 40.83916721685715, -73.90887080718444 40.83890001997472, -73.90888356998421 40.8386388177112, -73.90891035813527 40.83837648017638, -73.90895464358843 40.83815964014442)))",JG,9,BX,8/1/2001,11/21/2014,2,12545.5359473,4111244.75308,Shared zone: PS 53 (Grades K-5) and PS 88 (Grades K-3) share a zone.,"09X053,09X088",659,"53 (K-5), 88 (K-3)",9,,
"MULTIPOLYGON (((-73.90329587255823 40.83749632892137, -73.90400654289878 40.836228659806444, -73.90415869009274 40.8361805746436, -73.9040910624299 40.83607789116307, -73.90446962460292 40.835402603148985, -73.90463043862458 40.83533994599608, -73.9059145333078 40.833055290242214, -73.9070743399783 40.83343052122673, -73.90734619838341 40.83347978089532, -73.90869131264881 40.83393834678317, -73.90740200563954 40.83623228315884, -73.90720461052709 40.83626674932759, -73.90584804245516 40.83582920386253, -73.90549328863334 40.8364605389786, -73.9057128265948 40.83653135053208, -73.90567930562007 40.836591005273824, -73.90562757375838 40.83668306832221, -73.90540803538384 40.83661225880403, -73.90462030176022 40.838014092434044, -73.90450853262361 40.8380172697266, -73.90333881860475 40.837642464001775, -73.90329587255823 40.83749632892137)))",DMH,9,BX,8/1/2001,8/27/2001,2,5783.79094282,1353157.73353,,09X055,660,55,9,,
"MULTIPOLYGON (((-73.897426701356 40.8441777696192, -73.89481942631288 40.843683770169356, -73.89537836187564 40.842938778119844, -73.89410150552119 40.84219030231661, -73.8964943053853 40.83861667690242, -73.89671177624251 40.83841537709834, -73.89691241614682 40.838201617314205, -73.89709443289922 40.837976629510806, -73.89725628412111 40.837741852825815, -73.89739666211264 40.83749890720632, -73.89751458145703 40.837249494124286, -73.89760937462084 40.83699543170138, -73.89768068340442 40.83673856631836, -73.8977285059859 40.83648072489713, -73.89774971633713 40.83625880241397, -73.89774940151584 40.83603381255978, -73.89772692722829 40.835807587690326, -73.89768201401027 40.835581996693946, -73.89761475018435 40.83535897080261, -73.89752562377834 40.83514041908436, -73.89741547058476 40.83492815703659, -73.8972854777813 40.834723895064236, -73.89713714359264 40.83452914622534, -73.89696589152109 40.83434214590227, -73.8984530493173 40.83472024101621, -73.89963414959547 40.83501622285457, -73.9011607197649 40.83539910999011, -73.90120707234833 40.835410713854685, -73.9012197610912 40.8355016296427, -73.90119753891095 40.83553913061123, -73.90056610878162 40.836592508301045, -73.89996995812227 40.837659139143746, -73.9001249812761 40.83756147105145, -73.90082810075164 40.83788551404024, -73.90098454221683 40.83768282413851, -73.90130012828831 40.83782266870845, -73.90117493640571 40.83819811736812, -73.901395749767 40.83845864963989, -73.90129893045867 40.83859302803797, -73.90142849494971 40.8386368318975, -73.90150112074697 40.83850733753247, -73.9017435664007 40.83846054773079, -73.90185135229869 40.83865070801195, -73.90172397497979 40.838877767215344, -73.90189411375592 40.83893286940771, -73.90201114917143 40.83872424184972, -73.90264749368055 40.83887349739431, -73.90111799693773 40.8415987381649, -73.9003333038618 40.84298937912688, -73.8993714460007 40.84267885544145, -73.89835035333904 40.84234720889795, -73.89761157289114 40.843810424487806, -73.89866242067446 40.84393380162731, -73.8985888739349 40.8440693151761, -73.89856142307484 40.84411587341275, -73.89854396245988 40.84415100432643, -73.89839183991765 40.844421774819715, -73.89792231791905 40.84434788579749, -73.89777262418097 40.84461295411252, -73.89775982918675 40.84460850567661, -73.8978959882069 40.84433873029951, -73.89780741049383 40.84430793088366, -73.897426701356 40.8441777696192)))",JG,9,BX,8/1/2001,11/21/2014,2,12476.5894091,4302242.41887,,09X004,661,4,9,,
